Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumRules,measureOutOfBagError
spambase,2,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4140.0,461.0,423.0,38.0,0.0,91.75704989154013,8.242950108459869,0.0,0.825840574234983,0.12050836681829637,0.273589584194883,25.22684335454329,55.970879886802486,446.16755515500336,1256.923016873781,-810.7554617187777,0.9678254992516342,2.726514136385642,-1.758688637134008,341.482404319873,0.7407427425593774,76.53680783696572,0.8681318681318682,158.0,0.05017921146953405,14.0,0.9498207885304659,265.0,0.13186813186813187,24.0,0.9186046511627907,0.8681318681318682,0.8926553672316384,0.826709290270702,0.9189708141321045,0.8845552684721756,0.9175704989154013,0.09961784225306722,0.9003821577469326,0.0824295010845987,0.9176062827301897,0.9175704989154013,0.9171318522308282,0.826709290270702,0.9189708141321045,0.90079786566647,0.9128769793904672,0.9175704989154013,1.0,0.001,0.982032,9.599999999999999E-4,982.032,0.96,15996.0,2045322.0,231575.0,94.14316702819957,59.219088937093275,?,17.0,?
spambase,2,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4141.0,460.0,430.0,30.0,0.0,93.47826086956522,6.521739130434782,0.0,0.8630979544056666,0.10099916336555764,0.2445604035323851,21.15381793710976,50.06130464009274,444.824115587931,154.10176283168227,290.7223527562487,0.9670089469302847,0.3350038322427875,0.6320051146874972,358.4216158299586,0.7791774257173013,80.57603067590595,0.9116022099447514,165.0,0.05017921146953405,14.0,0.9498207885304659,265.0,0.08839779005524862,16.0,0.9217877094972067,0.9116022099447514,0.9166666666666667,0.8631339040486277,0.944107804114933,0.9219634845007835,0.9347826086956522,0.07335961022043484,0.9266403897795652,0.06521739130434782,0.9346901183098981,0.9347826086956522,0.9347179089026916,0.8631339040486276,0.9441078041149331,0.9315784173052796,0.9315476190476191,0.9347826086956522,1.367,0.001,1.334214,0.0011619999999999998,1334.214,1.162,16714.0,2045815.0,231082.0,95.65217391304348,55.0,?,19.0,?
spambase,2,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4141.0,460.0,427.0,33.0,0.0,92.82608695652173,7.173913043478261,0.0,0.8501362397820162,0.10503369699848163,0.25276504783214043,21.99883275790702,51.74078828430117,444.824115587931,164.0516742141807,280.77244137375027,0.9670089469302847,0.3566340743786537,0.610374872551631,354.00895092312817,0.7695846759198438,79.58402849972039,0.9171270718232044,166.0,0.06451612903225806,18.0,0.9354838709677419,261.0,0.08287292817679558,15.0,0.9021739130434783,0.9171270718232044,0.9095890410958904,0.850215148843373,0.9428404522861838,0.9122233063138181,0.9282608695652174,0.07564992677427103,0.9243500732257289,0.07173913043478261,0.9285444234404536,0.9282608695652174,0.9283617983677542,0.850215148843373,0.9428404522861838,0.928273061540664,0.9250647908182155,0.9282608695652174,0.907,0.0,0.890962,4.97E-4,890.962,0.497,16134.0,2045815.0,231082.0,95.65217391304348,57.608695652173914,?,17.0,?
spambase,2,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4141.0,460.0,423.0,37.0,0.0,91.95652173913044,8.043478260869565,0.0,0.8303293723582423,0.11200401402205376,0.2695916947105451,23.458734131019423,55.185188454092085,444.824115587931,1252.0200751120935,-807.1959595241626,0.9670089469302847,2.721782771982812,-1.7547738250525273,346.72523420588976,0.7537505091432386,77.94659103578897,0.8784530386740331,159.0,0.053763440860215055,15.0,0.946236559139785,264.0,0.12154696132596685,22.0,0.9137931034482759,0.8784530386740331,0.895774647887324,0.8307574890408785,0.9249391077051031,0.8919374044118337,0.9195652173913044,0.09487561957748625,0.9051243804225139,0.08043478260869565,0.9194239418752163,0.9195652173913044,0.9192704669726711,0.8307574890408785,0.9249391077051031,0.9075581380349441,0.9151439611118036,0.9195652173913044,0.912,0.0,0.898612,3.5099999999999997E-4,898.612,0.351,16631.0,2045815.0,231082.0,94.34782608695652,56.41304347826087,?,18.0,?
spambase,2,5,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4141.0,460.0,423.0,37.0,0.0,91.95652173913044,8.043478260869565,0.0,0.8303293723582423,0.12450211866481493,0.2694095208864679,26.07640561820795,55.14789762870558,444.824115587931,181.5414868695705,263.28262871836046,0.9670089469302847,0.3946554062381967,0.572353540692088,338.00066703972635,0.7347840587820138,75.98523892819651,0.8784530386740331,159.0,0.053763440860215055,15.0,0.946236559139785,264.0,0.12154696132596685,22.0,0.9137931034482759,0.8784530386740331,0.895774647887324,0.8307574890408785,0.9249391077051031,0.8941247298700705,0.9195652173913044,0.09487561957748625,0.9051243804225139,0.08043478260869565,0.9194239418752163,0.9195652173913044,0.9192704669726711,0.8307574890408785,0.9249391077051031,0.9080738712363319,0.9151439611118036,0.9195652173913044,1.005,0.0,0.989135,2.44E-4,989.135,0.244,15778.0,2045815.0,231082.0,99.56521739130434,90.21739130434783,?,16.0,?
spambase,2,6,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4141.0,460.0,413.0,47.0,0.0,89.78260869565217,10.217391304347826,0.0,0.7844724459685781,0.13834575491887904,0.3010637793931453,28.975892615403307,61.62749716882158,444.824115587931,218.38931455749787,226.4348010304331,0.9670089469302847,0.47475937947282143,0.4922495674574633,323.09942472855107,0.7023900537577197,72.63532110922212,0.850828729281768,154.0,0.07168458781362007,20.0,0.9283154121863799,259.0,0.14917127071823205,27.0,0.8850574712643678,0.850828729281768,0.8676056338028169,0.7848769188830238,0.9088100754470385,0.8763724341836164,0.8978260869565218,0.11868194548837385,0.8813180545116261,0.10217391304347827,0.8975135683906298,0.8978260869565218,0.897451674262582,0.7848769188830238,0.9088100754470385,0.8905657402802866,0.8922098965474261,0.8978260869565218,0.947,0.001,0.932279,2.49E-4,932.279,0.249,15570.0,2045815.0,231082.0,99.34782608695652,89.78260869565217,?,16.0,?
spambase,2,7,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4141.0,460.0,433.0,27.0,0.0,94.1304347826087,5.869565217391305,0.0,0.8764277470450114,0.10119314412646523,0.22703649532665166,21.194446330086528,46.474175675218945,444.824115587931,135.28922855782255,309.5348870301084,0.9670089469302847,0.2941070186039621,0.6729019283263226,359.79600030951417,0.7821652180641613,80.8850032408801,0.9116022099447514,165.0,0.03942652329749104,11.0,0.9605734767025089,268.0,0.08839779005524862,16.0,0.9375,0.9116022099447514,0.9243697478991596,0.8766573149350572,0.9475237133408583,0.926254188304467,0.941304347826087,0.06912866117882661,0.9308713388211735,0.058695652173913045,0.9412373698714023,0.941304347826087,0.9411539517343733,0.8766573149350572,0.9475237133408583,0.934667994475439,0.9382061883367911,0.941304347826087,0.808,0.0,0.795933,2.3999999999999998E-4,795.933,0.24,15074.0,2045815.0,231082.0,99.56521739130434,88.15217391304348,?,15.0,?
spambase,2,8,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4141.0,460.0,427.0,33.0,0.0,92.82608695652173,7.173913043478261,0.0,0.8471791567672049,0.11588732704718693,0.2559672282412959,24.272076479501564,52.396271864880234,444.824115587931,166.7919500553209,278.03216553261007,0.9670089469302847,0.36259119577243676,0.604417751157848,346.33029808099116,0.7528919523499807,77.8578062529818,0.861878453038674,156.0,0.02867383512544803,8.0,0.9713261648745519,271.0,0.13812154696132597,25.0,0.9512195121951219,0.861878453038674,0.9043478260869565,0.8498167323382527,0.9212756688251252,0.889673207881752,0.9282608695652174,0.0950562516519914,0.9049437483480086,0.07173913043478261,0.9295794402567997,0.9282608695652174,0.9275538752362948,0.8498167323382527,0.9212756688251251,0.9030834181562758,0.9234782608695653,0.9282608695652174,0.817,0.0,0.804132,2.7800000000000004E-4,804.132,0.278,16330.0,2045815.0,231082.0,99.34782608695652,85.21739130434783,?,16.0,?
spambase,2,9,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4141.0,460.0,426.0,34.0,0.0,92.6086956521739,7.391304347826087,0.0,0.8442603361746196,0.11820577294370636,0.2619028532619251,24.736432709927616,53.55958912428819,445.4453609621441,174.8546647455504,270.5906962165937,0.9683594803524872,0.3801188364033704,0.5882406439491167,344.6408734098877,0.749219290021495,77.36995456984381,0.8846153846153846,161.0,0.046762589928057555,13.0,0.9532374100719424,265.0,0.11538461538461539,21.0,0.9252873563218391,0.8846153846153846,0.9044943820224719,0.8448277561925464,0.92565617835402,0.8947194380472925,0.9260869565217391,0.08823416183441207,0.9117658381655879,0.07391304347826087,0.9260645900825811,0.9260869565217391,0.9257806788692671,0.8448277561925462,0.92565617835402,0.9097639329540889,0.9221053470396048,0.9260869565217391,1.019,0.0,1.003594,2.6000000000000003E-4,1003.594,0.26,15225.0,2045815.0,231082.0,99.1304347826087,90.32608695652173,?,16.0,?
spambase,2,10,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4141.0,460.0,421.0,39.0,0.0,91.52173913043478,8.478260869565217,0.0,0.8245442453642126,0.11713161453155016,0.27367495237672235,24.511648026232358,55.96700387317745,445.4453609621441,189.53526755154792,255.91009341059618,0.9683594803524872,0.412033190329452,0.5563262900230351,342.6424907736429,0.744874979942702,76.92132880978913,0.9230769230769231,168.0,0.08992805755395683,25.0,0.9100719424460432,253.0,0.07692307692307693,14.0,0.8704663212435233,0.9230769230769231,0.896,0.8255557641464423,0.9356273223179697,0.8926925637247513,0.9152173913043479,0.08206852578138159,0.9179314742186184,0.08478260869565217,0.9170610683480521,0.9152173913043479,0.9156052652572796,0.8255557641464423,0.9356273223179696,0.9186957100759567,0.9122201834862385,0.9152173913043479,0.824,0.001,0.810406,3.81E-4,810.406,0.381,15502.0,2045815.0,231082.0,95.21739130434783,56.41304347826087,?,16.0,?
spambase,3,1,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4140.0,461.0,425.0,36.0,0.0,92.19088937093275,7.809110629067245,0.0,0.8375139517123892,0.11393355296245833,0.2678686784502129,23.850492453724968,54.80049860485076,446.16755515500336,190.10697642102946,256.0605787339739,0.9678254992516342,0.412379558397027,0.5554459408546072,347.1817967994237,0.7531058498902901,77.81421862439305,0.9175824175824175,167.0,0.07526881720430108,21.0,0.9247311827956989,258.0,0.08241758241758242,15.0,0.8882978723404256,0.9175824175824175,0.9027027027027027,0.8378212291447035,0.9327956989247311,0.8903232916862746,0.9219088937093276,0.07959529333121104,0.9204047066687889,0.07809110629067245,0.9226475974756769,0.9219088937093276,0.9221176566550517,0.8378212291447034,0.9327956989247311,0.9164024439138929,0.9187426556991775,0.9219088937093276,0.941,0.001,0.92574,2.46E-4,925.74,0.246,17555.0,2045322.0,231575.0,94.7939262472885,55.53145336225597,?,20.0,?
spambase,3,2,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4141.0,460.0,431.0,29.0,0.0,93.69565217391305,6.304347826086956,0.0,0.8685558883808924,0.10490574218718655,0.2421043975579201,21.972033201434297,49.55856232568002,444.824115587931,4431.234011924106,-3986.4098963361753,0.9670089469302847,9.633117417226318,-8.666108470296033,356.2301625363363,0.7744133968181224,80.08337454130636,0.9337016574585635,169.0,0.06093189964157706,17.0,0.9390681003584229,262.0,0.06629834254143646,12.0,0.9086021505376344,0.9337016574585635,0.9209809264305177,0.8687790201389791,0.9386621517257767,0.883325777188455,0.9369565217391305,0.06418676392214395,0.9358132360778559,0.06304347826086956,0.9374739372720043,0.9369565217391305,0.9371009665430058,0.8687790201389792,0.9386621517257768,0.9202602312984247,0.9342698483870491,0.9369565217391305,1.045,0.0,1.010494,2.44E-4,1010.494,0.244,15860.0,2045815.0,231082.0,98.04347826086956,85.76086956521739,?,17.0,?
spambase,3,3,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4141.0,460.0,421.0,39.0,0.0,91.52173913043478,8.478260869565217,0.0,0.8222001982160556,0.12452242819182159,0.27294471728256364,26.08065935677737,55.871549295906355,444.824115587931,184.7653922933232,260.0587232946078,0.9670089469302847,0.40166389628983307,0.5653450506404517,336.66416804994157,0.7318786261955251,75.68478332272235,0.8895027624309392,161.0,0.06810035842293907,19.0,0.931899641577061,260.0,0.11049723756906077,20.0,0.8944444444444445,0.8895027624309392,0.89196675900277,0.8222087427362842,0.9266520129111467,0.8929492250362963,0.9152173913043479,0.09381498729634767,0.9061850127036523,0.08478260869565217,0.9151432022084196,0.9152173913043479,0.9151757980444166,0.8222087427362841,0.9266520129111466,0.9097385542442691,0.9110996585711524,0.9152173913043479,0.963,0.0,0.945493,2.56E-4,945.493,0.256,14855.0,2045815.0,231082.0,93.47826086956522,53.91304347826087,?,14.0,?
spambase,3,4,weka.classifiers.rules.JRip,'-F 3 -N 2.0 -O 2 -S 1',-6589312996832147161,2.0221005232300002E7,4141.0,460.0,433.0,27.0,0.0,94.1304347826087,5.869565217391305,0.0,0.8761862987479065,0.10588427505972674,0.23075035228783775,22.176982485581046,47.234399006707875,444.824115587931,138.40722090968345,306.41689467824756,0.9670089469302847,0.3008852628471379,0.6661236840831468,356.43574689603463,0.7748603193392057,80.12959154090105,0.9060773480662984,164.0,0.035842293906810034,10.0,0.96415770609319,269.0,0.09392265193370165,17.0,0.9425287356321839,0.9060773480662984,0.923943661971831,0.8766380591987334,0.9465831006554585,0.9331263567984748,0.941304347826087,0.07106929366659864,0.9289307063334014,0.058695652173913045,0.9413343153598026,0.941304347826087,0.9410892596827598,0.8766380591987334,0.9465831006554585,0.9360041829081635,0.9380780256761809,0.941304347826087,0.751,0.0,0.739899,2.3899999999999998E-4,739.899,0.239,14441.0,2045815.0,231082.0,100.0,93.91304347826087,?,14.0,?
